cantidad,tiempo,it,estado,estado_observado,actividad,sintomas
2,86,1,expuesto,susceptible,trabajo,False
67,87,1,recuperado,susceptible,trabajo,False
10,87,1,infeccioso,susceptible,trabajo,False
2,87,1,infeccioso,susceptible,trabajo,True
19,87,1,susceptible,susceptible,trabajo,False
2,87,1,expuesto,susceptible,trabajo,False
68,88,1,recuperado,susceptible,trabajo,False
8,88,1,infeccioso,susceptible,trabajo,False
3,88,1,infeccioso,susceptible,trabajo,True
19,88,1,susceptible,susceptible,trabajo,False
2,88,1,expuesto,susceptible,trabajo,False
70,89,1,recuperado,susceptible,trabajo,False
5,89,1,infeccioso,susceptible,trabajo,False
4,89,1,infeccioso,susceptible,trabajo,True
19,89,1,susceptible,susceptible,trabajo,False
2,89,1,expuesto,susceptible,trabajo,False
70,90,1,recuperado,susceptible,trabajo,False
7,90,1,infeccioso,susceptible,trabajo,False
4,90,1,infeccioso,susceptible,trabajo,True
18,90,1,susceptible,susceptible,trabajo,False
1,90,1,expuesto,susceptible,trabajo,False
